State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Haryana,Kurukshetra,24-05-2023,2023,5,15.32227802,NRSC VIC MODEL
Haryana,Kurukshetra,30-05-2023,2023,5,23.32307153,NRSC VIC MODEL
Haryana,Mahendragarh,01-05-2023,2023,5,9.906973114,NRSC VIC MODEL
Haryana,Mahendragarh,15-05-2023,2023,5,8.865865643,NRSC VIC MODEL
Haryana,Mahendragarh,23-05-2023,2023,5,8.638171027,NRSC VIC MODEL
Haryana,Nuh,05-05-2023,2023,5,12.36767828,NRSC VIC MODEL
Haryana,Nuh,10-05-2023,2023,5,11.20999536,NRSC VIC MODEL
Haryana,Nuh,16-05-2023,2023,5,10.23090278,NRSC VIC MODEL
Haryana,Nuh,22-05-2023,2023,5,9.83042888,NRSC VIC MODEL
Haryana,Nuh,24-05-2023,2023,5,9.685664069,NRSC VIC MODEL
Haryana,Nuh,31-05-2023,2023,5,16.76584265,NRSC VIC MODEL
Haryana,Palwal,10-05-2023,2023,5,13.54272557,NRSC VIC MODEL
Haryana,Palwal,13-05-2023,2023,5,12.81206442,NRSC VIC MODEL
Haryana,Palwal,20-05-2023,2023,5,12.43754507,NRSC VIC MODEL
Haryana,Palwal,22-05-2023,2023,5,12.08935872,NRSC VIC MODEL
Haryana,Palwal,24-05-2023,2023,5,12.00020509,NRSC VIC MODEL
Haryana,Panchkula,10-05-2023,2023,5,12.09692366,NRSC VIC MODEL
Haryana,Panchkula,14-05-2023,2023,5,11.26564367,NRSC VIC MODEL
Haryana,Panchkula,22-05-2023,2023,5,10.4953162,NRSC VIC MODEL
Haryana,Panchkula,26-05-2023,2023,5,16.38627652,NRSC VIC MODEL
Haryana,Panchkula,28-05-2023,2023,5,12.3538022,NRSC VIC MODEL
Haryana,Panipat,16-05-2023,2023,5,9.65118421,NRSC VIC MODEL
Haryana,Panipat,17-05-2023,2023,5,9.505811643,NRSC VIC MODEL
Haryana,Panipat,19-05-2023,2023,5,11.92518557,NRSC VIC MODEL
Haryana,Panipat,27-05-2023,2023,5,17.7403907,NRSC VIC MODEL
Haryana,Rewari,05-05-2023,2023,5,11.15859946,NRSC VIC MODEL
Haryana,Rewari,09-05-2023,2023,5,9.574324324,NRSC VIC MODEL
Haryana,Rewari,21-05-2023,2023,5,8.174236526,NRSC VIC MODEL
Haryana,Rewari,29-05-2023,2023,5,12.11720395,NRSC VIC MODEL
Haryana,Rohtak,02-05-2023,2023,5,12.77978503,NRSC VIC MODEL
Haryana,Rohtak,13-05-2023,2023,5,13.07910807,NRSC VIC MODEL
Haryana,Rohtak,15-05-2023,2023,5,12.55414334,NRSC VIC MODEL
Haryana,Rohtak,18-05-2023,2023,5,14.27421561,NRSC VIC MODEL
Haryana,Rohtak,20-05-2023,2023,5,13.48303575,NRSC VIC MODEL
Haryana,Rohtak,21-05-2023,2023,5,13.1384756,NRSC VIC MODEL
Haryana,Rohtak,23-05-2023,2023,5,12.57126754,NRSC VIC MODEL
Haryana,Rohtak,24-05-2023,2023,5,12.86328095,NRSC VIC MODEL
Haryana,Rohtak,26-05-2023,2023,5,21.81384716,NRSC VIC MODEL
Haryana,Rohtak,27-05-2023,2023,5,19.28512039,NRSC VIC MODEL
Haryana,Sirsa,05-05-2023,2023,5,13.88373128,NRSC VIC MODEL
Haryana,Sirsa,22-05-2023,2023,5,13.47498984,NRSC VIC MODEL
Haryana,Sirsa,24-05-2023,2023,5,19.72462801,NRSC VIC MODEL
Haryana,Sirsa,27-05-2023,2023,5,20.60519176,NRSC VIC MODEL
Haryana,Sonipat,06-05-2023,2023,5,14.71704361,NRSC VIC MODEL
Haryana,Sonipat,09-05-2023,2023,5,13.76702144,NRSC VIC MODEL
Haryana,Sonipat,12-05-2023,2023,5,12.89426896,NRSC VIC MODEL
Haryana,Yamunanagar,03-05-2023,2023,5,16.91786021,NRSC VIC MODEL
Haryana,Yamunanagar,11-05-2023,2023,5,14.81403612,NRSC VIC MODEL
Haryana,Yamunanagar,14-05-2023,2023,5,13.85414538,NRSC VIC MODEL
Haryana,Yamunanagar,21-05-2023,2023,5,13.14127874,NRSC VIC MODEL
Haryana,Yamunanagar,25-05-2023,2023,5,18.84031493,NRSC VIC MODEL
Haryana,Yamunanagar,26-05-2023,2023,5,22.52021924,NRSC VIC MODEL
Haryana,Yamunanagar,28-05-2023,2023,5,16.90413439,NRSC VIC MODEL
Haryana,Ambala,03-09-2023,2023,9,14.768173,NRSC VIC MODEL
Haryana,Ambala,04-09-2023,2023,9,14.15368517,NRSC VIC MODEL
Haryana,Ambala,09-09-2023,2023,9,12.14083472,NRSC VIC MODEL
Haryana,Ambala,10-09-2023,2023,9,18.94474284,NRSC VIC MODEL
Haryana,Ambala,13-09-2023,2023,9,17.25509499,NRSC VIC MODEL
Haryana,Ambala,23-09-2023,2023,9,15.58141234,NRSC VIC MODEL
Haryana,Ambala,28-09-2023,2023,9,14.55911006,NRSC VIC MODEL
Haryana,Ambala,29-09-2023,2023,9,14.02808168,NRSC VIC MODEL
Haryana,Ambala,11-09-2023,2023,9,16.82828921,NRSC VIC MODEL
Haryana,Bhiwani,02-09-2023,2023,9,8.365931767,NRSC VIC MODEL
Haryana,Bhiwani,25-09-2023,2023,9,8.13522367,NRSC VIC MODEL
Haryana,Bhiwani,27-09-2023,2023,9,8.068194221,NRSC VIC MODEL
Haryana,Bhiwani,29-09-2023,2023,9,7.417024084,NRSC VIC MODEL
Haryana,Charki Dadri,09-09-2023,2023,9,5.835350169,NRSC VIC MODEL
Haryana,Charki Dadri,14-09-2023,2023,9,5.095432976,NRSC VIC MODEL
Haryana,Charki Dadri,15-09-2023,2023,9,5.465832884,NRSC VIC MODEL
Haryana,Charki Dadri,16-09-2023,2023,9,5.356593085,NRSC VIC MODEL
Haryana,Charki Dadri,25-09-2023,2023,9,6.751218065,NRSC VIC MODEL
Haryana,Charki Dadri,28-09-2023,2023,9,6.295324434,NRSC VIC MODEL
Haryana,Charki Dadri,29-09-2023,2023,9,6.059173266,NRSC VIC MODEL
Haryana,Faridabad,09-09-2023,2023,9,9.255389869,NRSC VIC MODEL
Haryana,Faridabad,18-09-2023,2023,9,17.57352832,NRSC VIC MODEL
Haryana,Faridabad,19-09-2023,2023,9,16.70541782,NRSC VIC MODEL
Haryana,Faridabad,20-09-2023,2023,9,15.91417247,NRSC VIC MODEL
Haryana,Faridabad,21-09-2023,2023,9,15.14551337,NRSC VIC MODEL
Haryana,Fatehabad,03-09-2023,2023,9,10.07704685,NRSC VIC MODEL
Haryana,Fatehabad,04-09-2023,2023,9,9.926715102,NRSC VIC MODEL
Haryana,Fatehabad,05-09-2023,2023,9,9.780782552,NRSC VIC MODEL
Haryana,Fatehabad,10-09-2023,2023,9,9.240105402,NRSC VIC MODEL
Haryana,Fatehabad,15-09-2023,2023,9,8.906929666,NRSC VIC MODEL
Haryana,Fatehabad,17-09-2023,2023,9,9.481420096,NRSC VIC MODEL
Haryana,Fatehabad,27-09-2023,2023,9,12.05806886,NRSC VIC MODEL
Haryana,Fatehabad,28-09-2023,2023,9,11.73601547,NRSC VIC MODEL
Haryana,Gurugram,04-09-2023,2023,9,9.095608563,NRSC VIC MODEL
Haryana,Gurugram,07-09-2023,2023,9,8.202784863,NRSC VIC MODEL
Haryana,Gurugram,13-09-2023,2023,9,16.50614411,NRSC VIC MODEL
Haryana,Gurugram,15-09-2023,2023,9,14.73361554,NRSC VIC MODEL
Haryana,Gurugram,11-09-2023,2023,9,16.85079599,NRSC VIC MODEL
Haryana,Gurugram,21-09-2023,2023,9,15.02622707,NRSC VIC MODEL
Haryana,Hisar,05-09-2023,2023,9,9.041821097,NRSC VIC MODEL
Haryana,Hisar,08-09-2023,2023,9,8.594853037,NRSC VIC MODEL
Haryana,Hisar,13-09-2023,2023,9,8.068613154,NRSC VIC MODEL
Haryana,Hisar,19-09-2023,2023,9,9.216132032,NRSC VIC MODEL
Haryana,Hisar,27-09-2023,2023,9,8.987608852,NRSC VIC MODEL
Haryana,Hisar,28-09-2023,2023,9,8.810333091,NRSC VIC MODEL
Haryana,Jhajjar,01-09-2023,2023,9,9.582744441,NRSC VIC MODEL
Haryana,Jhajjar,02-09-2023,2023,9,9.307981252,NRSC VIC MODEL
Haryana,Jhajjar,04-09-2023,2023,9,8.796536896,NRSC VIC MODEL
Haryana,Jhajjar,06-09-2023,2023,9,8.391051765,NRSC VIC MODEL
Haryana,Jhajjar,14-09-2023,2023,9,10.086856,NRSC VIC MODEL
Haryana,Jhajjar,18-09-2023,2023,9,14.15248846,NRSC VIC MODEL
Haryana,Jhajjar,21-09-2023,2023,9,12.42757369,NRSC VIC MODEL
Haryana,Jhajjar,25-09-2023,2023,9,11.59480142,NRSC VIC MODEL
Haryana,Jhajjar,26-09-2023,2023,9,11.24363966,NRSC VIC MODEL
Haryana,Jhajjar,28-09-2023,2023,9,10.56757985,NRSC VIC MODEL
Haryana,Jhajjar,29-09-2023,2023,9,10.24698808,NRSC VIC MODEL
Haryana,Jind,03-09-2023,2023,9,11.56006473,NRSC VIC MODEL
Haryana,Jind,10-09-2023,2023,9,10.21359269,NRSC VIC MODEL
Haryana,Jind,12-09-2023,2023,9,9.921477441,NRSC VIC MODEL
Haryana,Jind,16-09-2023,2023,9,9.50917431,NRSC VIC MODEL
Haryana,Jind,17-09-2023,2023,9,10.54982226,NRSC VIC MODEL
Haryana,Jind,26-09-2023,2023,9,11.96014517,NRSC VIC MODEL
Haryana,Jind,27-09-2023,2023,9,11.69699254,NRSC VIC MODEL
Haryana,Jind,28-09-2023,2023,9,11.44714246,NRSC VIC MODEL
Haryana,Kaithal,02-09-2023,2023,9,12.44616044,NRSC VIC MODEL
Haryana,Kaithal,03-09-2023,2023,9,12.19699671,NRSC VIC MODEL
Haryana,Kaithal,05-09-2023,2023,9,11.72763694,NRSC VIC MODEL
Haryana,Kaithal,07-09-2023,2023,9,11.32288107,NRSC VIC MODEL
Haryana,Kaithal,10-09-2023,2023,9,10.98715773,NRSC VIC MODEL
Haryana,Kaithal,14-09-2023,2023,9,10.60551177,NRSC VIC MODEL
Haryana,Kaithal,16-09-2023,2023,9,11.9818723,NRSC VIC MODEL
Haryana,Kaithal,17-09-2023,2023,9,22.27475547,NRSC VIC MODEL
Haryana,Kaithal,18-09-2023,2023,9,22.82240171,NRSC VIC MODEL
Haryana,Kaithal,19-09-2023,2023,9,22.30844414,NRSC VIC MODEL
Haryana,Kaithal,26-09-2023,2023,9,19.54778468,NRSC VIC MODEL
Haryana,Kaithal,29-09-2023,2023,9,17.53171902,NRSC VIC MODEL
Haryana,Karnal,04-09-2023,2023,9,13.47238654,NRSC VIC MODEL
Haryana,Karnal,05-09-2023,2023,9,13.02006161,NRSC VIC MODEL
Haryana,Karnal,07-09-2023,2023,9,12.17981343,NRSC VIC MODEL
Haryana,Karnal,14-09-2023,2023,9,11.9723261,NRSC VIC MODEL
Haryana,Karnal,23-09-2023,2023,9,15.09128489,NRSC VIC MODEL
Haryana,Karnal,26-09-2023,2023,9,15.68709455,NRSC VIC MODEL
Haryana,Karnal,27-09-2023,2023,9,15.16355448,NRSC VIC MODEL
Haryana,Karnal,28-09-2023,2023,9,14.65075072,NRSC VIC MODEL
Haryana,Kurukshetra,02-09-2023,2023,9,16.33296519,NRSC VIC MODEL
Haryana,Kurukshetra,10-09-2023,2023,9,16.65032437,NRSC VIC MODEL
Haryana,Kurukshetra,21-09-2023,2023,9,19.43016883,NRSC VIC MODEL
Haryana,Mahendragarh,02-09-2023,2023,9,8.814415441,NRSC VIC MODEL
Haryana,Mahendragarh,03-09-2023,2023,9,8.418288813,NRSC VIC MODEL
Haryana,Mahendragarh,05-09-2023,2023,9,7.705521541,NRSC VIC MODEL
Haryana,Mahendragarh,07-09-2023,2023,9,7.289808087,NRSC VIC MODEL
Haryana,Mahendragarh,08-09-2023,2023,9,7.61378831,NRSC VIC MODEL
Haryana,Mahendragarh,12-09-2023,2023,9,6.927040112,NRSC VIC MODEL
Haryana,Mahendragarh,15-09-2023,2023,9,6.750026182,NRSC VIC MODEL
Haryana,Mahendragarh,27-09-2023,2023,9,13.10110476,NRSC VIC MODEL
Haryana,Mahendragarh,28-09-2023,2023,9,12.39851554,NRSC VIC MODEL
Haryana,Nuh,04-09-2023,2023,9,11.34386135,NRSC VIC MODEL
Haryana,Nuh,10-09-2023,2023,9,13.56562736,NRSC VIC MODEL
Haryana,Nuh,11-09-2023,2023,9,15.39092496,NRSC VIC MODEL
Haryana,Nuh,22-09-2023,2023,9,15.49524418,NRSC VIC MODEL
Haryana,Nuh,29-09-2023,2023,9,14.29331207,NRSC VIC MODEL
Haryana,Palwal,03-09-2023,2023,9,13.99231744,NRSC VIC MODEL
Haryana,Palwal,06-09-2023,2023,9,13.40886356,NRSC VIC MODEL
Haryana,Palwal,19-09-2023,2023,9,17.25684226,NRSC VIC MODEL
Haryana,Palwal,11-09-2023,2023,9,18.86163059,NRSC VIC MODEL
Haryana,Palwal,24-09-2023,2023,9,18.5392327,NRSC VIC MODEL
Haryana,Panchkula,02-09-2023,2023,9,14.2477381,NRSC VIC MODEL
Haryana,Panchkula,03-09-2023,2023,9,13.71898368,NRSC VIC MODEL
Haryana,Panchkula,05-09-2023,2023,9,12.80794224,NRSC VIC MODEL
Haryana,Panchkula,06-09-2023,2023,9,12.3818791,NRSC VIC MODEL
Haryana,Panchkula,07-09-2023,2023,9,12.02623589,NRSC VIC MODEL
Haryana,Panchkula,08-09-2023,2023,9,11.78919411,NRSC VIC MODEL
Haryana,Panchkula,23-09-2023,2023,9,13.37743409,NRSC VIC MODEL
Haryana,Panchkula,27-09-2023,2023,9,13.7891321,NRSC VIC MODEL
Haryana,Panchkula,11-09-2023,2023,9,14.87707797,NRSC VIC MODEL
Haryana,Panipat,03-09-2023,2023,9,12.2524076,NRSC VIC MODEL
Haryana,Panipat,05-09-2023,2023,9,11.52321732,NRSC VIC MODEL
Haryana,Panipat,12-09-2023,2023,9,12.12238479,NRSC VIC MODEL
Haryana,Panipat,17-09-2023,2023,9,11.91866981,NRSC VIC MODEL
Haryana,Panipat,23-09-2023,2023,9,10.58426523,NRSC VIC MODEL
Haryana,Panipat,25-09-2023,2023,9,13.11797684,NRSC VIC MODEL
Haryana,Panipat,11-09-2023,2023,9,12.52404416,NRSC VIC MODEL
Haryana,Rewari,03-09-2023,2023,9,8.276688574,NRSC VIC MODEL
Haryana,Rewari,04-09-2023,2023,9,7.835006265,NRSC VIC MODEL
Haryana,Rewari,10-09-2023,2023,9,11.32836084,NRSC VIC MODEL
Haryana,Rewari,12-09-2023,2023,9,11.16321418,NRSC VIC MODEL
Haryana,Rewari,17-09-2023,2023,9,11.22757569,NRSC VIC MODEL
Haryana,Rewari,20-09-2023,2023,9,9.341064357,NRSC VIC MODEL
Haryana,Rohtak,08-09-2023,2023,9,9.690492783,NRSC VIC MODEL
Haryana,Rohtak,09-09-2023,2023,9,9.500147586,NRSC VIC MODEL
Haryana,Rohtak,10-09-2023,2023,9,10.09667277,NRSC VIC MODEL
Haryana,Rohtak,13-09-2023,2023,9,9.340358475,NRSC VIC MODEL
Haryana,Rohtak,14-09-2023,2023,9,9.103019905,NRSC VIC MODEL
Haryana,Rohtak,16-09-2023,2023,9,8.744716756,NRSC VIC MODEL
Haryana,Rohtak,18-09-2023,2023,9,11.40136305,NRSC VIC MODEL
Haryana,Rohtak,23-09-2023,2023,9,9.882846702,NRSC VIC MODEL
Haryana,Rohtak,28-09-2023,2023,9,9.131272091,NRSC VIC MODEL
Haryana,Rohtak,29-09-2023,2023,9,8.926594772,NRSC VIC MODEL
Haryana,Sirsa,06-09-2023,2023,9,6.311436757,NRSC VIC MODEL
Haryana,Sirsa,07-09-2023,2023,9,6.274543872,NRSC VIC MODEL
Haryana,Sirsa,09-09-2023,2023,9,6.209230759,NRSC VIC MODEL
Haryana,Sirsa,18-09-2023,2023,9,9.020566358,NRSC VIC MODEL
Haryana,Sirsa,24-09-2023,2023,9,12.36568001,NRSC VIC MODEL
Haryana,Sirsa,26-09-2023,2023,9,13.50899983,NRSC VIC MODEL
Haryana,Sirsa,29-09-2023,2023,9,11.90540736,NRSC VIC MODEL
Haryana,Sonipat,03-09-2023,2023,9,11.69865153,NRSC VIC MODEL
Haryana,Sonipat,08-09-2023,2023,9,10.25006913,NRSC VIC MODEL
Haryana,Sonipat,17-09-2023,2023,9,13.65382067,NRSC VIC MODEL
Haryana,Sonipat,20-09-2023,2023,9,12.56914325,NRSC VIC MODEL
Haryana,Sonipat,11-09-2023,2023,9,14.39244031,NRSC VIC MODEL
Haryana,Yamunanagar,03-09-2023,2023,9,16.86278987,NRSC VIC MODEL
Haryana,Yamunanagar,14-09-2023,2023,9,19.02806072,NRSC VIC MODEL
Haryana,Yamunanagar,24-09-2023,2023,9,18.64514584,NRSC VIC MODEL
Haryana,Yamunanagar,30-09-2023,2023,9,15.05345793,NRSC VIC MODEL
Haryana,Ambala,12-10-2023,2023,10,12.21535718,NRSC VIC MODEL
Haryana,Ambala,15-10-2023,2023,10,11.30475477,NRSC VIC MODEL
Haryana,Ambala,16-10-2023,2023,10,12.55584593,NRSC VIC MODEL
Haryana,Ambala,21-10-2023,2023,10,13.46094966,NRSC VIC MODEL
Haryana,Bhiwani,17-10-2023,2023,10,7.351169105,NRSC VIC MODEL
Haryana,Bhiwani,26-10-2023,2023,10,6.196860722,NRSC VIC MODEL
Haryana,Charki Dadri,12-10-2023,2023,10,4.592844359,NRSC VIC MODEL
Haryana,Charki Dadri,18-10-2023,2023,10,6.096256915,NRSC VIC MODEL
Haryana,Charki Dadri,21-10-2023,2023,10,5.744253098,NRSC VIC MODEL
Haryana,Charki Dadri,26-10-2023,2023,10,5.312730086,NRSC VIC MODEL
Haryana,Charki Dadri,28-10-2023,2023,10,5.125203631,NRSC VIC MODEL
Haryana,Faridabad,08-10-2023,2023,10,10.43005915,NRSC VIC MODEL
Haryana,Faridabad,09-10-2023,2023,10,10.09879481,NRSC VIC MODEL
Haryana,Faridabad,13-10-2023,2023,10,8.961320232,NRSC VIC MODEL
Haryana,Faridabad,14-10-2023,2023,10,8.70959169,NRSC VIC MODEL
Haryana,Faridabad,17-10-2023,2023,10,10.77322101,NRSC VIC MODEL
Haryana,Fatehabad,01-10-2023,2023,10,10.99731683,NRSC VIC MODEL
Haryana,Fatehabad,08-10-2023,2023,10,9.935326292,NRSC VIC MODEL
Haryana,Fatehabad,25-10-2023,2023,10,12.06015398,NRSC VIC MODEL
Haryana,Fatehabad,27-10-2023,2023,10,11.62815674,NRSC VIC MODEL
Haryana,Fatehabad,30-10-2023,2023,10,11.06405097,NRSC VIC MODEL
Haryana,Gurugram,07-10-2023,2023,10,9.747025198,NRSC VIC MODEL
Haryana,Gurugram,15-10-2023,2023,10,7.814041205,NRSC VIC MODEL
Haryana,Gurugram,21-10-2023,2023,10,9.59200479,NRSC VIC MODEL
Haryana,Gurugram,29-10-2023,2023,10,8.040490747,NRSC VIC MODEL
Haryana,Gurugram,30-10-2023,2023,10,7.884156693,NRSC VIC MODEL
Haryana,Hisar,11-10-2023,2023,10,7.657576532,NRSC VIC MODEL
Haryana,Hisar,17-10-2023,2023,10,10.5501316,NRSC VIC MODEL
Haryana,Jhajjar,08-10-2023,2023,10,8.475190811,NRSC VIC MODEL
Haryana,Jhajjar,10-10-2023,2023,10,8.221564958,NRSC VIC MODEL
Haryana,Jhajjar,15-10-2023,2023,10,7.715756345,NRSC VIC MODEL
Haryana,Jhajjar,24-10-2023,2023,10,7.501329396,NRSC VIC MODEL
Haryana,Jhajjar,27-10-2023,2023,10,7.320792747,NRSC VIC MODEL
Haryana,Jhajjar,29-10-2023,2023,10,7.212458456,NRSC VIC MODEL
Haryana,Jhajjar,30-10-2023,2023,10,7.161120282,NRSC VIC MODEL
Haryana,Jind,10-10-2023,2023,10,9.731966796,NRSC VIC MODEL
Haryana,Jind,11-10-2023,2023,10,9.648802018,NRSC VIC MODEL
Haryana,Jind,16-10-2023,2023,10,9.567477522,NRSC VIC MODEL
Haryana,Jind,18-10-2023,2023,10,11.67136845,NRSC VIC MODEL
Haryana,Jind,23-10-2023,2023,10,10.87448838,NRSC VIC MODEL
Haryana,Jind,24-10-2023,2023,10,10.73175498,NRSC VIC MODEL
Haryana,Kaithal,17-10-2023,2023,10,18.71077482,NRSC VIC MODEL
Haryana,Kaithal,25-10-2023,2023,10,14.95696608,NRSC VIC MODEL
Haryana,Kaithal,31-10-2023,2023,10,13.46104452,NRSC VIC MODEL
Haryana,Karnal,11-10-2023,2023,10,11.13849342,NRSC VIC MODEL
Haryana,Karnal,23-10-2023,2023,10,14.95328359,NRSC VIC MODEL
Haryana,Karnal,28-10-2023,2023,10,13.33965435,NRSC VIC MODEL
Haryana,Karnal,30-10-2023,2023,10,12.80973226,NRSC VIC MODEL
Haryana,Kurukshetra,21-10-2023,2023,10,16.40029913,NRSC VIC MODEL
Haryana,Kurukshetra,25-10-2023,2023,10,14.88882706,NRSC VIC MODEL
Haryana,Kurukshetra,26-10-2023,2023,10,14.54906308,NRSC VIC MODEL
Haryana,Mahendragarh,27-10-2023,2023,10,7.27926569,NRSC VIC MODEL
Haryana,Nuh,01-10-2023,2023,10,13.32079271,NRSC VIC MODEL
Haryana,Nuh,15-10-2023,2023,10,9.208869589,NRSC VIC MODEL
Haryana,Nuh,18-10-2023,2023,10,11.78739074,NRSC VIC MODEL
Haryana,Nuh,27-10-2023,2023,10,9.71539911,NRSC VIC MODEL
Haryana,Nuh,31-10-2023,2023,10,9.021561237,NRSC VIC MODEL
Haryana,Palwal,07-10-2023,2023,10,12.23954602,NRSC VIC MODEL
Haryana,Palwal,08-10-2023,2023,10,11.98479335,NRSC VIC MODEL
Haryana,Palwal,09-10-2023,2023,10,11.74831156,NRSC VIC MODEL
Haryana,Palwal,10-10-2023,2023,10,11.52521913,NRSC VIC MODEL
Haryana,Palwal,11-10-2023,2023,10,11.31894306,NRSC VIC MODEL
Haryana,Palwal,12-10-2023,2023,10,11.11978438,NRSC VIC MODEL
Haryana,Palwal,23-10-2023,2023,10,11.38313051,NRSC VIC MODEL
Haryana,Palwal,25-10-2023,2023,10,11.05459543,NRSC VIC MODEL
Haryana,Palwal,26-10-2023,2023,10,10.90037396,NRSC VIC MODEL
Haryana,Palwal,27-10-2023,2023,10,10.74797721,NRSC VIC MODEL
Haryana,Panchkula,07-10-2023,2023,10,10.5906896,NRSC VIC MODEL
Haryana,Panchkula,12-10-2023,2023,10,9.714239721,NRSC VIC MODEL
Haryana,Panchkula,28-10-2023,2023,10,11.08067704,NRSC VIC MODEL
Haryana,Panchkula,30-10-2023,2023,10,10.68249125,NRSC VIC MODEL
Haryana,Panipat,24-10-2023,2023,10,9.95416808,NRSC VIC MODEL
Haryana,Rewari,01-10-2023,2023,10,6.898555262,NRSC VIC MODEL
Haryana,Rewari,18-10-2023,2023,10,8.1954251,NRSC VIC MODEL
Haryana,Rohtak,07-10-2023,2023,10,7.89929121,NRSC VIC MODEL
Haryana,Rohtak,11-10-2023,2023,10,7.586840864,NRSC VIC MODEL
Haryana,Rohtak,12-10-2023,2023,10,7.519453537,NRSC VIC MODEL
Haryana,Rohtak,24-10-2023,2023,10,7.285712561,NRSC VIC MODEL
Haryana,Sirsa,13-10-2023,2023,10,8.260697213,NRSC VIC MODEL
Haryana,Sirsa,21-10-2023,2023,10,12.62757173,NRSC VIC MODEL
Haryana,Sonipat,13-10-2023,2023,10,9.321156385,NRSC VIC MODEL
Haryana,Sonipat,18-10-2023,2023,10,10.66706057,NRSC VIC MODEL
Haryana,Sonipat,26-10-2023,2023,10,9.458284556,NRSC VIC MODEL
Haryana,Sonipat,27-10-2023,2023,10,9.339608799,NRSC VIC MODEL
Haryana,Yamunanagar,07-10-2023,2023,10,12.47809639,NRSC VIC MODEL
Haryana,Yamunanagar,12-10-2023,2023,10,13.9789189,NRSC VIC MODEL
Haryana,Yamunanagar,17-10-2023,2023,10,20.68836141,NRSC VIC MODEL
Haryana,Yamunanagar,23-10-2023,2023,10,16.37706129,NRSC VIC MODEL
Haryana,Yamunanagar,24-10-2023,2023,10,15.99122458,NRSC VIC MODEL
Haryana,Ambala,03-06-2023,2023,6,13.56614292,NRSC VIC MODEL
Haryana,Ambala,07-06-2023,2023,6,12.14913935,NRSC VIC MODEL
Haryana,Ambala,14-06-2023,2023,6,11.21590437,NRSC VIC MODEL
Haryana,Ambala,21-06-2023,2023,6,10.62963102,NRSC VIC MODEL
Haryana,Ambala,27-06-2023,2023,6,15.16214141,NRSC VIC MODEL
Haryana,Ambala,28-06-2023,2023,6,14.79353037,NRSC VIC MODEL
Haryana,Bhiwani,15-06-2023,2023,6,11.871593,NRSC VIC MODEL
Haryana,Bhiwani,16-06-2023,2023,6,11.50304678,NRSC VIC MODEL
Haryana,Bhiwani,22-06-2023,2023,6,10.96269977,NRSC VIC MODEL
Haryana,Bhiwani,26-06-2023,2023,6,16.87917968,NRSC VIC MODEL
Haryana,Bhiwani,27-06-2023,2023,6,15.43732238,NRSC VIC MODEL
Haryana,Bhiwani,28-06-2023,2023,6,14.79243934,NRSC VIC MODEL
Haryana,Charki Dadri,06-06-2023,2023,6,12.66375086,NRSC VIC MODEL
Haryana,Charki Dadri,10-06-2023,2023,6,12.96619837,NRSC VIC MODEL
Haryana,Charki Dadri,11-06-2023,2023,6,12.33421688,NRSC VIC MODEL
Haryana,Charki Dadri,16-06-2023,2023,6,10.09764166,NRSC VIC MODEL
Haryana,Charki Dadri,22-06-2023,2023,6,11.10166971,NRSC VIC MODEL
Haryana,Faridabad,13-06-2023,2023,6,10.82594349,NRSC VIC MODEL
Haryana,Faridabad,16-06-2023,2023,6,9.901783998,NRSC VIC MODEL
Haryana,Faridabad,17-06-2023,2023,6,10.70542668,NRSC VIC MODEL
Haryana,Faridabad,18-06-2023,2023,6,10.4622889,NRSC VIC MODEL
Haryana,Faridabad,24-06-2023,2023,6,12.77823732,NRSC VIC MODEL
Haryana,Faridabad,25-06-2023,2023,6,21.37176859,NRSC VIC MODEL
Haryana,Faridabad,26-06-2023,2023,6,17.96328552,NRSC VIC MODEL
Haryana,Fatehabad,01-06-2023,2023,6,21.10705129,NRSC VIC MODEL
Haryana,Fatehabad,06-06-2023,2023,6,16.93889376,NRSC VIC MODEL
Haryana,Fatehabad,10-06-2023,2023,6,15.45991689,NRSC VIC MODEL
Haryana,Fatehabad,14-06-2023,2023,6,16.3663836,NRSC VIC MODEL
Haryana,Fatehabad,17-06-2023,2023,6,15.21170802,NRSC VIC MODEL
Haryana,Fatehabad,28-06-2023,2023,6,14.53098767,NRSC VIC MODEL
Haryana,Gurugram,05-06-2023,2023,6,13.84216681,NRSC VIC MODEL
Haryana,Gurugram,10-06-2023,2023,6,11.88488692,NRSC VIC MODEL
Haryana,Gurugram,17-06-2023,2023,6,11.11694078,NRSC VIC MODEL
Haryana,Gurugram,20-06-2023,2023,6,13.66962793,NRSC VIC MODEL
Haryana,Gurugram,21-06-2023,2023,6,15.0440108,NRSC VIC MODEL
Haryana,Gurugram,22-06-2023,2023,6,14.24850509,NRSC VIC MODEL
Haryana,Hisar,01-06-2023,2023,6,21.11167538,NRSC VIC MODEL
Haryana,Hisar,07-06-2023,2023,6,16.62892246,NRSC VIC MODEL
Haryana,Hisar,11-06-2023,2023,6,19.09519228,NRSC VIC MODEL
Haryana,Hisar,19-06-2023,2023,6,14.68120546,NRSC VIC MODEL
Haryana,Hisar,21-06-2023,2023,6,15.3734947,NRSC VIC MODEL
Haryana,Hisar,26-06-2023,2023,6,14.95268989,NRSC VIC MODEL
Haryana,Jhajjar,02-06-2023,2023,6,18.23378257,NRSC VIC MODEL
Haryana,Jhajjar,11-06-2023,2023,6,13.61113043,NRSC VIC MODEL
